TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T00367,2024-02-08 00:00:00,C115,P005,S004,4,0,Credit Card
T00368,2023-10-26 00:00:00,C168,P044,S003,1,0.05,Mobile Money
T00369,2025-08-10 00:00:00,C136,P019,S002,2,0,Cash
T00370,2024-12-14 00:00:00,C077,P010,S004,5,0.15,Mobile Money
T00371,2024-04-04 00:00:00,C059,P035,S002,4,0.1,Credit Card
T00372,2024-08-29 00:00:00,C071,P014,S002,1,0,Mobile Money
T00373,2025-05-14 00:00:00,C158,P026,S001,2,0.05,Cash
T00374,2025-07-19 00:00:00,C026,P013,S005,1,0.15,Cash
T00375,2023-11-11 00:00:00,C063,P025,S001,4,0.15,Credit Card
T00376,2025-05-28 00:00:00,C139,P039,S002,1,0.05,Bank Transfer
T00377,2024-05-23 00:00:00,C060,P030,S005,3,0.1,Credit Card
T00378,2025-02-21 00:00:00,C078,P034,S002,5,0.05,Mobile Money
T00379,2024-02-13 00:00:00,C077,P005,S003,1,0.05,Mobile Money
T00380,2025-02-16 00:00:00,C143,P010,S004,1,0.1,Mobile Money
T00381,2024-10-18 00:00:00,C135,P043,S003,4,0.15,Credit Card
T00382,2024-07-27 00:00:00,C077,P021,S004,2,0.15,Credit Card
T00383,2025-02-26 00:00:00,C058,P037,S003,2,0.15,Cash
T00384,2025-04-29 00:00:00,C144,P007,S004,4,0.05,Mobile Money
T00385,2024-11-20 00:00:00,C063,P007,S003,2,0.1,Cash
T00386,2024-07-17 00:00:00,C116,P043,S003,1,0.05,Cash
T00387,2024-04-15 00:00:00,C069,P011,S004,5,0,Cash
T00388,2023-11-24 00:00:00,C049,P024,S005,5,0.05,Mobile Money
T00389,2024-10-19 00:00:00,C054,P020,S003,3,0,Credit Card
T00390,2025-06-10 00:00:00,C049,P048,S001,4,0.05,Credit Card
T00391,2024-10-10 00:00:00,C102,P005,S002,5,0.1,Bank Transfer
T00392,2024-10-09 00:00:00,C098,P041,S004,5,0.1,Bank Transfer
T00393,2024-12-23 00:00:00,C067,P031,S003,5,0.15,Mobile Money
T00394,2024-05-07 00:00:00,C026,P001,S004,3,0.05,Bank Transfer
T00395,2024-12-16 00:00:00,C081,P025,S004,1,0.05,Credit Card
T00396,2024-07-25 00:00:00,C005,P049,S003,5,0.15,Bank Transfer
T00397,2023-11-17 00:00:00,C040,P029,S002,3,0.05,Mobile Money
T00398,2024-10-14 00:00:00,C146,P009,S002,4,0.1,Bank Transfer
T00399,2023-10-04 00:00:00,C196,P017,S004,4,0.15,Credit Card
T00400,2024-01-24 00:00:00,C188,P006,S003,2,0.05,Mobile Money
T00401,2024-07-27 00:00:00,C048,P047,S005,1,0,Cash
T00402,2025-05-13 00:00:00,C172,P021,S001,1,0.15,Credit Card
T00403,2024-05-04 00:00:00,C162,P029,S002,1,0.05,Cash
T00404,2025-01-20 00:00:00,C056,P048,S005,4,0.1,Cash
T00405,2024-08-06 00:00:00,C159,P022,S005,4,0.15,Cash
T00406,2025-05-21 00:00:00,C002,P031,S005,5,0.15,Cash
T00407,2025-06-13 00:00:00,C005,P034,S005,3,0.1,Cash
T00408,2024-12-22 00:00:00,C129,P015,S004,2,0,Cash
T00409,2025-01-21 00:00:00,C135,P037,S002,2,0.05,Bank Transfer
T00410,2024-05-18 00:00:00,C091,P048,S003,4,0,Bank Transfer
T00411,2024-09-24 00:00:00,C104,P002,S004,5,0.05,Credit Card
T00412,2023-10-03 00:00:00,C077,P005,S001,1,0,Mobile Money
T00413,2024-01-20 00:00:00,C098,P030,S004,5,0.15,Cash
T00414,2023-09-19 00:00:00,C164,P034,S001,2,0,Mobile Money
T00415,2025-06-13 00:00:00,C112,P029,S003,5,0,Cash
T00416,2025-04-18 00:00:00,C059,P036,S002,5,0.15,Bank Transfer
T00417,2023-10-19 00:00:00,C012,P004,S001,3,0,Credit Card
T00418,2024-11-12 00:00:00,C081,P033,S001,2,0.05,Mobile Money
T00419,2024-01-30 00:00:00,C020,P029,S003,2,0.05,Mobile Money
T00420,2024-03-30 00:00:00,C174,P029,S005,3,0.15,Credit Card
T00421,2023-11-28 00:00:00,C177,P019,S001,5,0.1,Cash
T00422,2025-07-13 00:00:00,C026,P046,S004,2,0,Bank Transfer
T00423,2023-12-06 00:00:00,C155,P001,S005,5,0.15,Bank Transfer
T00424,2024-04-13 00:00:00,C008,P014,S003,4,0.15,Credit Card
T00425,2024-10-09 00:00:00,C092,P004,S005,4,0.15,Credit Card
T00426,2023-09-11 00:00:00,C175,P024,S005,4,0,Bank Transfer
T00427,2024-12-10 00:00:00,C064,P030,S001,1,0.1,Credit Card
T00428,2025-08-30 00:00:00,C098,P033,S002,4,0.1,Bank Transfer
T00429,2024-02-18 00:00:00,C028,P010,S001,1,0.1,Mobile Money
T00430,2024-03-03 00:00:00,C093,P026,S003,1,0.05,Cash
T00431,2024-01-10 00:00:00,C048,P015,S004,4,0.15,Cash
T00432,2023-12-18 00:00:00,C007,P048,S001,3,0,Bank Transfer
T00433,2024-02-12 00:00:00,C099,P010,S001,3,0.15,Mobile Money
T00434,2025-02-21 00:00:00,C200,P030,S001,5,0.05,Credit Card
T00435,2025-02-20 00:00:00,C176,P028,S004,2,0.05,Bank Transfer
T00436,2024-03-16 00:00:00,C078,P011,S003,4,0.05,Cash
T00437,2024-03-20 00:00:00,C043,P025,S004,3,0.15,Bank Transfer
T00438,2025-05-29 00:00:00,C124,P027,S001,3,0.1,Credit Card
T00439,2024-05-15 00:00:00,C185,P046,S004,5,0.05,Mobile Money
T00440,2023-09-26 00:00:00,C028,P048,S002,3,0,Mobile Money
T00441,2025-08-28 00:00:00,C086,P012,S005,4,0.1,Mobile Money
T00442,2024-08-17 00:00:00,C086,P027,S004,5,0.05,Bank Transfer
T00443,2025-04-06 00:00:00,C083,P028,S005,2,0.15,Bank Transfer
T00444,2024-04-01 00:00:00,C046,P018,S004,3,0.1,Mobile Money
T00445,2025-01-17 00:00:00,C148,P002,S002,3,0.15,Bank Transfer
T00446,2024-10-12 00:00:00,C101,P016,S003,1,0.05,Credit Card
T00447,2025-05-02 00:00:00,C175,P015,S005,1,0.15,Credit Card
T00448,2024-03-31 00:00:00,C113,P044,S003,1,0.15,Mobile Money
T00449,2025-01-02 00:00:00,C036,P038,S003,2,0.1,Credit Card
T00450,2025-05-29 00:00:00,C184,P017,S004,4,0,Mobile Money
T00451,2024-10-24 00:00:00,C154,P041,S004,5,0.15,Mobile Money
T00452,2025-03-31 00:00:00,C140,P033,S001,3,0,Cash
T00453,2024-01-01 00:00:00,C197,P010,S002,3,0.05,Cash
T00454,2025-07-01 00:00:00,C145,P036,S004,3,0.15,Cash
T00455,2025-07-15 00:00:00,C003,P030,S001,3,0.05,Credit Card
T00456,2025-01-17 00:00:00,C115,P043,S003,4,0.15,Credit Card
T00457,2025-04-27 00:00:00,C089,P045,S001,4,0,Bank Transfer
T00458,2025-07-04 00:00:00,C107,P035,S001,1,0.05,Bank Transfer
T00459,2023-11-07 00:00:00,C080,P015,S003,4,0.05,Mobile Money
T00460,2025-03-10 00:00:00,C090,P028,S004,1,0.15,Mobile Money
T00461,2025-01-15 00:00:00,C082,P012,S001,3,0,Cash
T00462,2023-12-06 00:00:00,C006,P043,S003,1,0.05,Credit Card
T00463,2024-11-09 00:00:00,C133,P038,S002,5,0.05,Bank Transfer
T00464,2024-06-04 00:00:00,C144,P012,S004,4,0.05,Mobile Money
T00465,2024-08-12 00:00:00,C162,P049,S002,2,0.15,Mobile Money
T00466,2024-10-03 00:00:00,C008,P007,S005,2,0.15,Mobile Money
T00467,2024-07-08 00:00:00,C100,P011,S001,2,0.05,Bank Transfer
T00468,2024-06-11 00:00:00,C193,P028,S001,5,0,Credit Card
T00469,2024-10-30 00:00:00,C094,P030,S003,2,0.15,Cash
T00470,2025-06-04 00:00:00,C068,P048,S004,5,0.1,Mobile Money
T00471,2023-11-04 00:00:00,C157,P049,S004,5,0,Bank Transfer
T00472,2024-12-09 00:00:00,C091,P019,S004,5,0.05,Bank Transfer
T00473,2024-09-26 00:00:00,C158,P013,S005,1,0.05,Bank Transfer
T00474,2024-01-06 00:00:00,C031,P026,S002,3,0,Credit Card
T00475,2025-03-13 00:00:00,C096,P003,S002,5,0.15,Mobile Money
T00476,2024-05-29 00:00:00,C153,P016,S002,5,0.15,Mobile Money
T00477,2025-03-27 00:00:00,C048,P029,S004,5,0.05,Credit Card
T00478,2024-06-23 00:00:00,C126,P013,S003,2,0.05,Bank Transfer
T00479,2024-11-09 00:00:00,C116,P025,S005,1,0.1,Cash
T00480,2024-12-08 00:00:00,C125,P004,S002,2,0.15,Mobile Money
T00481,2024-12-26 00:00:00,C105,P032,S004,4,0.15,Mobile Money
T00482,2024-07-05 00:00:00,C043,P006,S001,5,0,Credit Card
T00483,2023-09-16 00:00:00,C075,P009,S001,3,0.05,Bank Transfer
T00484,2025-08-30 00:00:00,C044,P029,S004,5,0.15,Cash
T00485,2025-08-13 00:00:00,C147,P028,S001,3,0.1,Cash
T00486,2024-10-28 00:00:00,C195,P027,S004,5,0.05,Mobile Money
T00487,2024-04-13 00:00:00,C027,P013,S002,3,0,Mobile Money
T00488,2024-04-23 00:00:00,C068,P012,S003,1,0.15,Cash
T00489,2025-03-19 00:00:00,C199,P009,S002,2,0.1,Mobile Money
T00490,2025-05-29 00:00:00,C043,P043,S005,2,0.05,Credit Card
T00491,2024-10-13 00:00:00,C016,P028,S005,3,0.1,Credit Card
T00492,2025-04-29 00:00:00,C083,P004,S003,3,0.1,Cash
T00493,2025-03-09 00:00:00,C035,P048,S004,1,0.1,Credit Card
T00494,2024-01-06 00:00:00,C180,P034,S002,2,0.05,Bank Transfer
T00495,2024-07-18 00:00:00,C064,P019,S004,4,0.05,Bank Transfer
T00496,2024-10-05 00:00:00,C161,P043,S004,4,0.15,Cash
T00497,2025-01-05 00:00:00,C163,P042,S001,4,0.1,Bank Transfer
T00498,2024-06-19 00:00:00,C117,P029,S004,3,0,Cash
T00499,2025-08-13 00:00:00,C188,P030,S004,3,0,Mobile Money
T00500,2024-04-25 00:00:00,C056,P050,S004,2,0.15,Bank Transfer
T00501,2023-12-04 00:00:00,C083,P004,S003,3,0.05,Mobile Money
T00502,2025-07-18 00:00:00,C088,P035,S001,1,0,Mobile Money
T00503,2024-11-26 00:00:00,C005,P015,S001,2,0.15,Mobile Money
T00504,2025-08-28 00:00:00,C001,P029,S004,2,0.05,Bank Transfer
T00505,2025-04-25 00:00:00,C041,P045,S003,1,0.1,Bank Transfer
T00506,2023-12-12 00:00:00,C022,P033,S003,2,0,Mobile Money
T00507,2025-01-31 00:00:00,C161,P045,S003,2,0.15,Cash
T00508,2024-08-28 00:00:00,C181,P018,S001,1,0.05,Mobile Money
T00509,2025-07-03 00:00:00,C020,P029,S002,5,0.05,Mobile Money
T00510,2023-12-28 00:00:00,C003,P007,S001,3,0,Mobile Money
T00511,2024-02-16 00:00:00,C178,P011,S002,4,0,Credit Card
T00512,2024-01-03 00:00:00,C099,P019,S001,1,0,Bank Transfer
T00513,2024-12-13 00:00:00,C095,P043,S003,2,0.15,Credit Card
T00514,2025-08-15 00:00:00,C165,P004,S002,1,0,Credit Card
T00515,2025-01-01 00:00:00,C113,P002,S003,2,0.05,Mobile Money
T00516,2023-12-02 00:00:00,C158,P038,S004,2,0,Cash
T00517,2024-06-02 00:00:00,C036,P050,S001,5,0.15,Bank Transfer
T00518,2024-07-13 00:00:00,C110,P023,S003,2,0.05,Bank Transfer
T00519,2025-08-25 00:00:00,C166,P042,S001,2,0.1,Cash
T00520,2025-08-24 00:00:00,C169,P040,S003,2,0.05,Mobile Money
T00521,2024-09-01 00:00:00,C076,P028,S001,2,0.15,Mobile Money
T00522,2023-12-23 00:00:00,C029,P001,S002,4,0,Cash
T00523,2025-08-12 00:00:00,C093,P046,S003,2,0.15,Mobile Money
T00524,2024-01-25 00:00:00,C094,P049,S005,2,0.15,Cash
T00525,2024-08-18 00:00:00,C005,P016,S005,1,0,Bank Transfer
T00526,2024-10-21 00:00:00,C056,P010,S001,1,0.15,Bank Transfer
T00527,2024-11-26 00:00:00,C161,P047,S005,4,0.15,Mobile Money
T00528,2024-05-28 00:00:00,C022,P047,S005,5,0.05,Bank Transfer
T00529,2025-04-30 00:00:00,C022,P031,S003,1,0.05,Credit Card
T00530,2025-05-14 00:00:00,C138,P014,S003,4,0,Bank Transfer
T00531,2023-10-14 00:00:00,C179,P030,S004,2,0,Credit Card
T00532,2025-04-23 00:00:00,C023,P031,S004,1,0.15,Cash
T00533,2023-11-22 00:00:00,C080,P023,S002,1,0,Credit Card
T00534,2025-06-30 00:00:00,C180,P048,S001,2,0.15,Bank Transfer
T00535,2024-03-13 00:00:00,C134,P017,S005,3,0.05,Bank Transfer
T00536,2023-09-16 00:00:00,C033,P047,S003,1,0,Bank Transfer
T00537,2024-11-18 00:00:00,C110,P032,S003,5,0,Bank Transfer
T00538,2025-05-24 00:00:00,C183,P026,S005,1,0.15,Mobile Money
T00539,2025-07-31 00:00:00,C131,P009,S003,1,0.15,Credit Card
T00540,2024-09-18 00:00:00,C095,P021,S002,3,0,Cash
T00541,2024-08-23 00:00:00,C059,P024,S005,1,0,Cash
T00542,2025-08-28 00:00:00,C063,P004,S001,4,0.1,Mobile Money
T00543,2024-03-08 00:00:00,C039,P008,S002,1,0.15,Credit Card
T00544,2023-10-29 00:00:00,C083,P039,S002,4,0.1,Bank Transfer
T00545,2025-01-09 00:00:00,C020,P040,S005,3,0,Cash
T00546,2025-06-15 00:00:00,C046,P006,S002,5,0,Mobile Money
T00547,2023-11-24 00:00:00,C018,P042,S004,3,0.1,Bank Transfer
T00548,2023-09-18 00:00:00,C023,P047,S005,4,0,Bank Transfer
T00549,2023-12-26 00:00:00,C052,P031,S003,5,0.1,Credit Card
T00550,2024-12-16 00:00:00,C119,P047,S003,5,0.15,Credit Card
T00551,2023-12-25 00:00:00,C188,P050,S005,2,0.05,Cash
T00552,2025-02-14 00:00:00,C105,P009,S001,2,0.1,Cash
T00553,2024-10-10 00:00:00,C086,P031,S001,4,0.1,Cash
T00554,2024-06-19 00:00:00,C053,P029,S005,2,0.15,Mobile Money
T00555,2025-02-18 00:00:00,C016,P046,S002,3,0,Cash
T00556,2025-02-03 00:00:00,C060,P024,S005,4,0.1,Mobile Money
T00557,2024-10-13 00:00:00,C192,P045,S001,5,0,Credit Card
T00558,2024-11-03 00:00:00,C164,P045,S004,1,0,Mobile Money
T00559,2024-01-25 00:00:00,C170,P004,S002,2,0.1,Bank Transfer
T00560,2024-07-23 00:00:00,C081,P029,S004,3,0.1,Mobile Money
T00561,2024-11-20 00:00:00,C070,P050,S002,1,0.05,Credit Card
T00562,2023-09-14 00:00:00,C200,P036,S005,1,0.05,Cash
T00563,2024-05-07 00:00:00,C043,P039,S004,4,0.1,Mobile Money
T00564,2024-04-07 00:00:00,C031,P049,S005,3,0.05,Mobile Money
T00565,2025-07-17 00:00:00,C079,P036,S004,3,0,Cash
T00566,2024-03-16 00:00:00,C041,P006,S003,5,0,Credit Card
T00567,2024-03-23 00:00:00,C084,P031,S002,1,0.05,Bank Transfer
T00568,2025-04-01 00:00:00,C102,P045,S005,1,0.1,Bank Transfer
T00569,2024-07-27 00:00:00,C045,P037,S001,4,0.15,Credit Card
T00570,2024-03-11 00:00:00,C025,P011,S004,1,0.05,Cash
T00571,2023-12-16 00:00:00,C004,P003,S001,2,0.05,Credit Card
T00572,2025-07-30 00:00:00,C103,P050,S003,1,0.1,Cash
T00573,2025-07-12 00:00:00,C006,P012,S001,2,0.15,Credit Card
T00574,2023-12-07 00:00:00,C024,P014,S003,1,0,Mobile Money
T00575,2025-03-29 00:00:00,C013,P020,S002,5,0.15,Mobile Money
T00576,2024-07-12 00:00:00,C128,P049,S001,4,0.15,Credit Card
T00577,2025-01-05 00:00:00,C091,P037,S002,2,0.1,Bank Transfer
T00578,2024-12-19 00:00:00,C115,P028,S002,1,0.05,Bank Transfer
T00579,2024-01-09 00:00:00,C128,P018,S004,5,0.15,Cash
T00580,2023-09-30 00:00:00,C023,P046,S003,4,0.05,Mobile Money
T00581,2025-01-01 00:00:00,C052,P025,S005,2,0,Mobile Money
T00582,2025-07-01 00:00:00,C183,P047,S003,4,0.15,Bank Transfer
T00583,2025-04-25 00:00:00,C145,P047,S005,3,0.15,Bank Transfer
T00584,2024-10-01 00:00:00,C047,P050,S001,3,0.05,Cash
T00585,2024-03-21 00:00:00,C200,P027,S003,1,0.15,Bank Transfer
T00586,2024-02-02 00:00:00,C197,P039,S005,2,0.05,Cash
T00587,2024-05-14 00:00:00,C064,P017,S002,3,0,Credit Card
T00588,2024-01-13 00:00:00,C148,P019,S004,3,0.05,Credit Card
T00589,2025-04-02 00:00:00,C061,P025,S005,3,0.1,Cash
T00590,2024-12-09 00:00:00,C181,P047,S003,5,0.05,Credit Card
T00591,2024-05-04 00:00:00,C127,P011,S005,3,0.05,Mobile Money
T00592,2024-02-03 00:00:00,C010,P005,S001,1,0.05,Credit Card
T00593,2025-03-31 00:00:00,C006,P015,S005,4,0,Bank Transfer
T00594,2025-07-16 00:00:00,C158,P024,S002,2,0.1,Credit Card
T00595,2023-09-12 00:00:00,C083,P028,S001,1,0.05,Credit Card
T00596,2024-12-06 00:00:00,C199,P008,S001,5,0.1,Cash
T00597,2024-08-20 00:00:00,C096,P039,S004,5,0,Bank Transfer
T00598,2024-12-27 00:00:00,C078,P043,S003,2,0.05,Mobile Money
T00599,2024-03-29 00:00:00,C164,P040,S004,3,0.05,Bank Transfer
T00600,2025-08-16 00:00:00,C058,P050,S005,2,0.15,Bank Transfer
T00601,2025-06-10 00:00:00,C188,P016,S003,2,0.05,Cash
T00602,2024-06-05 00:00:00,C180,P020,S005,4,0,Credit Card
T00603,2024-06-25 00:00:00,C155,P009,S003,5,0.05,Cash
T00604,2023-11-26 00:00:00,C128,P032,S002,3,0,Credit Card
T00605,2024-07-01 00:00:00,C089,P003,S003,2,0,Bank Transfer
T00606,2024-03-04 00:00:00,C115,P036,S001,3,0.05,Credit Card
T00607,2025-05-28 00:00:00,C178,P015,S001,3,0.1,Cash
T00608,2024-06-05 00:00:00,C185,P003,S001,1,0.15,Mobile Money
T00609,2023-09-25 00:00:00,C188,P044,S004,2,0.15,Mobile Money
T00610,2024-04-05 00:00:00,C097,P026,S003,5,0.15,Cash
T00611,2025-05-12 00:00:00,C123,P010,S005,2,0.05,Mobile Money
T00612,2024-04-26 00:00:00,C019,P030,S001,3,0,Bank Transfer
T00613,2025-08-31 00:00:00,C067,P013,S001,1,0.1,Credit Card
T00614,2025-07-29 00:00:00,C097,P025,S002,1,0,Bank Transfer
T00615,2024-02-28 00:00:00,C153,P033,S005,4,0,Mobile Money
T00616,2025-01-10 00:00:00,C168,P023,S002,5,0.15,Credit Card
T00617,2024-01-23 00:00:00,C014,P007,S001,3,0.05,Credit Card
T00618,2025-08-08 00:00:00,C105,P036,S005,5,0.1,Bank Transfer
T00619,2024-07-02 00:00:00,C077,P017,S002,1,0,Mobile Money
T00620,2024-08-21 00:00:00,C147,P034,S005,4,0.05,Cash
T00621,2024-08-27 00:00:00,C093,P040,S001,4,0,Bank Transfer
T00622,2024-03-06 00:00:00,C170,P016,S005,4,0.05,Cash
T00623,2025-03-12 00:00:00,C007,P020,S002,2,0.1,Cash
T00624,2024-09-21 00:00:00,C122,P020,S001,3,0.15,Mobile Money
T00625,2023-12-07 00:00:00,C126,P038,S003,1,0.15,Credit Card
T00626,2023-11-17 00:00:00,C095,P020,S004,3,0.05,Mobile Money
T00627,2025-06-24 00:00:00,C012,P016,S003,4,0.15,Bank Transfer
T00628,2024-10-07 00:00:00,C058,P041,S003,5,0,Credit Card
T00629,2025-01-22 00:00:00,C193,P031,S001,1,0.1,Mobile Money
T00630,2024-03-04 00:00:00,C194,P018,S005,2,0,Mobile Money
T00631,2023-11-12 00:00:00,C134,P008,S004,5,0.15,Credit Card
T00632,2024-08-30 00:00:00,C122,P031,S003,1,0.15,Cash
T00633,2025-07-16 00:00:00,C129,P010,S005,5,0.05,Cash
T00634,2024-12-24 00:00:00,C194,P048,S004,2,0.05,Credit Card
T00635,2024-01-18 00:00:00,C050,P044,S002,1,0.15,Cash
T00636,2024-12-17 00:00:00,C175,P011,S004,2,0.05,Bank Transfer
T00637,2023-09-10 00:00:00,C082,P008,S001,1,0.15,Mobile Money
T00638,2024-09-20 00:00:00,C142,P008,S003,3,0.15,Cash
T00639,2024-04-03 00:00:00,C180,P018,S005,5,0.15,Cash
T00640,2023-12-23 00:00:00,C107,P039,S002,2,0,Cash
T00641,2024-02-14 00:00:00,C145,P038,S001,3,0.1,Mobile Money
T00642,2024-04-01 00:00:00,C068,P037,S004,4,0.15,Cash
T00643,2024-02-12 00:00:00,C045,P043,S003,4,0.05,Mobile Money
T00644,2024-04-26 00:00:00,C010,P014,S004,3,0.05,Cash
T00645,2024-02-20 00:00:00,C191,P041,S004,3,0.1,Cash
T00646,2025-03-18 00:00:00,C087,P037,S003,3,0.1,Mobile Money
T00647,2023-12-04 00:00:00,C179,P041,S001,2,0.05,Bank Transfer
T00648,2025-01-18 00:00:00,C191,P033,S004,3,0.1,Mobile Money
T00649,2025-09-02 00:00:00,C155,P043,S001,2,0.15,Credit Card
T00650,2025-07-05 00:00:00,C105,P016,S004,5,0.1,Cash
T00651,2023-11-08 00:00:00,C132,P045,S002,1,0.1,Mobile Money
T00652,2024-04-25 00:00:00,C035,P025,S005,5,0,Credit Card
T00653,2024-06-16 00:00:00,C050,P044,S002,1,0.05,Cash
T00654,2024-03-23 00:00:00,C117,P045,S001,3,0.05,Bank Transfer
T00655,2025-01-09 00:00:00,C095,P021,S004,5,0.15,Cash
T00656,2024-11-27 00:00:00,C175,P009,S001,2,0.1,Mobile Money
T00657,2024-10-28 00:00:00,C153,P015,S004,2,0.15,Bank Transfer
T00658,2024-12-14 00:00:00,C089,P046,S002,3,0,Bank Transfer
T00659,2024-08-12 00:00:00,C008,P036,S004,1,0.05,Credit Card
T00660,2023-12-05 00:00:00,C057,P023,S002,2,0.1,Mobile Money
T00661,2024-10-04 00:00:00,C132,P024,S001,1,0.15,Credit Card
T00662,2024-06-06 00:00:00,C166,P014,S002,5,0,Credit Card
T00663,2024-02-21 00:00:00,C065,P004,S005,3,0.1,Mobile Money
T00664,2025-03-21 00:00:00,C097,P032,S003,4,0.1,Credit Card
T00665,2025-04-11 00:00:00,C120,P003,S003,5,0.15,Cash
T00666,2024-01-27 00:00:00,C002,P018,S005,3,0.1,Bank Transfer
T00667,2025-07-12 00:00:00,C176,P021,S001,4,0,Bank Transfer
T00668,2023-11-23 00:00:00,C071,P048,S003,3,0.1,Bank Transfer
T00669,2023-12-01 00:00:00,C049,P032,S002,5,0.05,Cash
T00670,2024-11-10 00:00:00,C154,P001,S004,3,0.05,Cash
T00671,2024-08-05 00:00:00,C168,P010,S004,3,0.1,Mobile Money
T00672,2024-01-09 00:00:00,C104,P023,S004,1,0.05,Bank Transfer
T00673,2024-03-16 00:00:00,C186,P038,S002,5,0.15,Bank Transfer
T00674,2025-04-16 00:00:00,C130,P021,S003,2,0.05,Bank Transfer
T00675,2024-11-14 00:00:00,C025,P036,S004,2,0.1,Credit Card
T00676,2024-06-11 00:00:00,C175,P027,S003,1,0.05,Bank Transfer
T00677,2023-11-17 00:00:00,C058,P029,S003,4,0.1,Bank Transfer
T00678,2024-10-12 00:00:00,C067,P008,S005,3,0.15,Cash
T00679,2024-02-18 00:00:00,C121,P027,S001,5,0,Mobile Money
T00680,2025-08-07 00:00:00,C050,P039,S005,1,0.15,Bank Transfer
T00681,2024-04-18 00:00:00,C106,P020,S001,2,0.05,Credit Card
T00682,2023-09-16 00:00:00,C088,P013,S004,5,0.15,Credit Card
T00683,2025-07-04 00:00:00,C081,P030,S002,1,0.15,Bank Transfer
T00684,2024-09-02 00:00:00,C162,P008,S002,3,0,Cash
T00685,2024-09-14 00:00:00,C116,P050,S003,2,0.05,Credit Card
T00686,2023-09-29 00:00:00,C126,P014,S001,2,0.15,Mobile Money
T00687,2025-07-29 00:00:00,C104,P032,S004,4,0.15,Cash
T00688,2025-06-17 00:00:00,C010,P041,S005,2,0.1,Cash
T00689,2024-01-18 00:00:00,C083,P028,S005,2,0,Cash
T00690,2024-05-15 00:00:00,C161,P031,S002,2,0.1,Bank Transfer
T00691,2024-12-06 00:00:00,C034,P016,S001,4,0.1,Credit Card
T00692,2025-06-19 00:00:00,C017,P033,S001,3,0.1,Mobile Money
T00693,2023-10-30 00:00:00,C187,P024,S005,5,0.1,Mobile Money
T00694,2025-06-24 00:00:00,C176,P019,S002,3,0.15,Bank Transfer
T00695,2024-06-30 00:00:00,C193,P050,S002,2,0.15,Cash
T00696,2023-09-28 00:00:00,C059,P050,S002,2,0.05,Cash
T00697,2024-03-12 00:00:00,C151,P028,S005,2,0,Bank Transfer
T00698,2023-09-30 00:00:00,C183,P035,S001,4,0.1,Cash
T00699,2024-02-19 00:00:00,C153,P031,S001,1,0,Cash
T00700,2024-03-09 00:00:00,C177,P039,S001,4,0.15,Mobile Money
T00701,2023-10-01 00:00:00,C032,P001,S005,3,0.15,Credit Card
T00702,2024-03-30 00:00:00,C053,P039,S001,3,0.15,Cash
T00703,2025-06-13 00:00:00,C170,P025,S005,3,0.05,Mobile Money
T00704,2023-10-08 00:00:00,C027,P008,S005,5,0,Bank Transfer
T00705,2024-05-23 00:00:00,C030,P007,S001,4,0.05,Credit Card
T00706,2024-04-19 00:00:00,C200,P014,S003,5,0.05,Bank Transfer
T00707,2024-02-14 00:00:00,C181,P005,S004,3,0.05,Cash
T00708,2024-11-25 00:00:00,C141,P038,S004,2,0.15,Bank Transfer
T00709,2024-04-10 00:00:00,C061,P032,S001,1,0,Cash
T00710,2024-06-03 00:00:00,C147,P006,S004,2,0,Cash
T00711,2024-06-05 00:00:00,C186,P027,S001,3,0.05,Mobile Money
T00712,2024-02-03 00:00:00,C076,P001,S003,4,0,Cash
T00713,2024-06-26 00:00:00,C045,P008,S001,3,0.1,Bank Transfer
T00714,2023-12-20 00:00:00,C110,P021,S001,1,0,Cash
T00715,2023-10-01 00:00:00,C036,P029,S002,3,0.1,Mobile Money
T00716,2025-08-21 00:00:00,C160,P044,S003,1,0.1,Bank Transfer
T00717,2024-05-08 00:00:00,C047,P049,S001,4,0.15,Mobile Money
T00718,2025-07-25 00:00:00,C070,P050,S004,4,0.15,Credit Card
T00719,2025-07-24 00:00:00,C029,P038,S002,1,0.05,Cash
T00720,2025-04-13 00:00:00,C107,P017,S005,4,0.15,Credit Card
T00721,2024-06-24 00:00:00,C157,P001,S004,3,0,Credit Card
T00722,2025-05-12 00:00:00,C124,P018,S004,1,0.15,Mobile Money
T00723,2024-07-26 00:00:00,C012,P015,S001,3,0.1,Cash
T00724,2025-06-14 00:00:00,C181,P015,S005,5,0.05,Bank Transfer
T00725,2024-03-20 00:00:00,C133,P034,S005,5,0,Mobile Money
T00726,2024-05-26 00:00:00,C170,P037,S002,4,0.1,Mobile Money
T00727,2023-11-13 00:00:00,C039,P035,S005,5,0,Cash
T00728,2024-06-30 00:00:00,C165,P014,S002,5,0.15,Mobile Money
T00729,2025-04-20 00:00:00,C043,P019,S001,4,0.1,Credit Card
T00730,2024-10-01 00:00:00,C085,P026,S003,1,0.05,Mobile Money
T00731,2025-04-05 00:00:00,C104,P019,S002,1,0.15,Mobile Money
T00732,2025-07-30 00:00:00,C147,P004,S004,1,0.15,Mobile Money
T00733,2024-09-01 00:00:00,C081,P002,S001,4,0,Cash
T00734,2023-11-19 00:00:00,C104,P040,S004,1,0,Cash
T00735,2025-03-02 00:00:00,C155,P005,S005,3,0.05,Mobile Money
